__x64_sys_clock_gettime;handle_mm_fault;__handle_mm_fault;handle_pte_fault;pte_offset_map_nolock 1
__x64_sys_clock_gettime;handle_mm_fault;__handle_mm_fault;handle_pte_fault;pte_offset_map_nolock;__pte_offset_map 1
__x64_sys_clock_gettime;handle_mm_fault;__handle_mm_fault;handle_pte_fault;do_fault 1
__x64_sys_clock_gettime;handle_mm_fault;__handle_mm_fault;handle_pte_fault;do_fault;do_read_fault 1
__x64_sys_clock_gettime;handle_mm_fault;__rcu_read_lock 1
__x64_sys_clock_gettime;handle_mm_fault;mem_cgroup_from_task 1
__x64_sys_clock_gettime;handle_mm_fault;__count_memcg_events 1
__x64_sys_clock_gettime;handle_mm_fault;__count_memcg_events;cgroup_rstat_updated 1
__x64_sys_clock_gettime;handle_mm_fault;__rcu_read_unlock 1
__x64_sys_clock_gettime;up_read 1
__x64_sys_clock_gettime;__x64_sys_openat 1
__x64_sys_clock_gettime;__x64_sys_openat;do_sys_openat2 1
__x64_sys_clock_gettime;__x64_sys_openat;do_sys_openat2;getname 1
__x64_sys_clock_gettime;__x64_sys_openat;do_sys_openat2;getname;getname_flags.part.0 1
__x64_sys_clock_gettime;__x64_sys_openat;do_sys_openat2;getname;getname_flags.part.0;kmem_cache_alloc 1
__x64_sys_clock_gettime;__x64_sys_openat;do_sys_openat2;getname;getname_flags.part.0;__check_object_size 1
__x64_sys_clock_gettime;__x64_sys_openat;do_sys_openat2;get_unused_fd_flags 1
__x64_sys_clock_gettime;__x64_sys_openat;do_sys_openat2;get_unused_fd_flags;alloc_fd 1
__x64_sys_clock_gettime;__x64_sys_openat;do_sys_openat2;get_unused_fd_flags;alloc_fd;_raw_spin_lock 1
__x64_sys_clock_gettime;__x64_sys_openat;do_sys_openat2;get_unused_fd_flags;alloc_fd;expand_files 1
__x64_sys_clock_gettime;__x64_sys_openat;do_sys_openat2;get_unused_fd_flags;alloc_fd;_raw_spin_unlock 1
__x64_sys_clock_gettime;__x64_sys_openat;do_sys_openat2;do_filp_open 1
__x64_sys_clock_gettime;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat 1
__x64_sys_clock_gettime;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;alloc_empty_file 1
__x64_sys_clock_gettime;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;path_init 1
__x64_sys_clock_gettime;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;link_path_walk.part.0.constprop.0 1
__x64_sys_clock_gettime;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;open_last_lookups 1
__x64_sys_clock_gettime;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;do_open 1
__x64_sys_clock_gettime;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;terminate_walk 1
__x64_sys_clock_gettime;__x64_sys_openat;do_sys_openat2;fd_install 1
__x64_sys_clock_gettime;__x64_sys_openat;do_sys_openat2;putname 1
__x64_sys_clock_gettime;__x64_sys_openat;do_sys_openat2;putname;kmem_cache_free 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime 6
__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec 6
__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64 6
__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;read_hpet 6
__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;read_hpet;fputs 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;read_hpet;irq_enter_rcu 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;read_hpet;__sysvec_irq_work 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;read_hpet;irq_exit_rcu 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;read_hpet;fprintf 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;read_hpet;rcall 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;set_normalized_timespec64 3
__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;put_timespec64 3
__x64_sys_clock_gettime;__x64_sys_clock_gettime;set_normalized_timespec64 3
__x64_sys_clock_gettime;__x64_sys_clock_gettime;exit_to_user_mode_prepare 8
__x64_sys_clock_gettime;__x64_sys_clock_gettime;exit_to_user_mode_prepare;fpregs_assert_state_consistent 8
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_newfstatat 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_newfstatat;vfs_fstatat 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_newfstatat;vfs_fstatat;getname_flags 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_newfstatat;vfs_fstatat;getname_flags;getname_flags.part.0 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_newfstatat;vfs_fstatat;getname_flags;getname_flags.part.0;kmem_cache_alloc 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_newfstatat;vfs_fstatat;getname_flags;getname_flags.part.0;__check_object_size 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_newfstatat;vfs_fstatat;vfs_statx 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_newfstatat;vfs_fstatat;vfs_statx;filename_lookup 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_newfstatat;vfs_fstatat;vfs_statx;filename_lookup;path_lookupat 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_newfstatat;vfs_fstatat;vfs_statx;security_inode_getattr 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_newfstatat;vfs_fstatat;vfs_statx;security_inode_getattr;apparmor_inode_getattr 2
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_newfstatat;vfs_fstatat;vfs_statx;vfs_getattr_nosec 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_newfstatat;vfs_fstatat;vfs_statx;vfs_getattr_nosec;ext4_file_getattr 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_newfstatat;vfs_fstatat;vfs_statx;path_put 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_newfstatat;vfs_fstatat;vfs_statx;path_put;dput 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_newfstatat;vfs_fstatat;vfs_statx;path_put;mntput 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_newfstatat;vfs_fstatat;putname 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_newfstatat;vfs_fstatat;putname;kmem_cache_free 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_newfstatat;cp_new_stat 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_newfstatat;cp_new_stat;from_kuid_munged 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_newfstatat;cp_new_stat;from_kuid_munged;map_id_up 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_newfstatat;cp_new_stat;from_kgid_munged 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_newfstatat;cp_new_stat;from_kgid_munged;map_id_up 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;lock_vma_under_rcu 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;lock_vma_under_rcu;__rcu_read_lock 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;lock_vma_under_rcu;down_read_trylock 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;lock_vma_under_rcu;__rcu_read_unlock 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;handle_mm_fault 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;handle_mm_fault;__handle_mm_fault 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;handle_mm_fault;__handle_mm_fault;handle_pte_fault 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;handle_mm_fault;__handle_mm_fault;handle_pte_fault;pte_offset_map_nolock 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;handle_mm_fault;__handle_mm_fault;handle_pte_fault;pte_offset_map_nolock;__pte_offset_map 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;handle_mm_fault;__handle_mm_fault;handle_pte_fault;do_anonymous_page 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;handle_mm_fault;__handle_mm_fault;handle_pte_fault;do_anonymous_page;vma_alloc_folio 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;handle_mm_fault;__handle_mm_fault;handle_pte_fault;do_anonymous_page;__mem_cgroup_charge 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;handle_mm_fault;__handle_mm_fault;handle_pte_fault;do_anonymous_page;__folio_throttle_swaprate 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;handle_mm_fault;__handle_mm_fault;handle_pte_fault;do_anonymous_page;__pte_offset_map_lock 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;handle_mm_fault;__handle_mm_fault;handle_pte_fault;do_anonymous_page;folio_add_new_anon_rmap 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;handle_mm_fault;__handle_mm_fault;handle_pte_fault;do_anonymous_page;folio_add_lru_vma 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;handle_mm_fault;__handle_mm_fault;handle_pte_fault;do_anonymous_page;_raw_spin_unlock 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;handle_mm_fault;__rcu_read_lock 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;handle_mm_fault;mem_cgroup_from_task 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;handle_mm_fault;__count_memcg_events 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;handle_mm_fault;__count_memcg_events;cgroup_rstat_updated 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;handle_mm_fault;__rcu_read_unlock 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__rcu_read_lock 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;up_read 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__rcu_read_unlock 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime 6
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec 6
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64 6
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;read_hpet 6
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;read_hpet;fputs 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;read_hpet;fprintf 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;read_hpet;rcall 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;set_normalized_timespec64 3
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;put_timespec64 3
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;set_normalized_timespec64 3
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;exit_to_user_mode_prepare 7
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;exit_to_user_mode_prepare;fpregs_assert_state_consistent 7
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime 6
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec 6
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64 6
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;read_hpet 6
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;read_hpet;fputs 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;read_hpet;fprintf 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;read_hpet;rcall 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;set_normalized_timespec64 3
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;put_timespec64 3
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;set_normalized_timespec64 3
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;exit_to_user_mode_prepare 6
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;exit_to_user_mode_prepare;fpregs_assert_state_consistent 6
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime 6
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec 6
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64 6
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;read_hpet 6
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;read_hpet;fputs 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;read_hpet;fprintf 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;read_hpet;rcall 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;set_normalized_timespec64 3
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;irq_enter_rcu 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;__sysvec_irq_work 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;__sysvec_irq_work;__wake_up 2
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;irq_exit_rcu 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;irq_exit_rcu;idle_cpu 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;put_timespec64 3
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;set_normalized_timespec64 3
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;irq_enter_rcu 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__sysvec_irq_work 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__sysvec_irq_work;__wake_up 2
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__sysvec_irq_work;__wake_up;__wake_up_common_lock 2
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;irq_exit_rcu 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;irq_exit_rcu;idle_cpu 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;exit_to_user_mode_prepare 6
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;exit_to_user_mode_prepare;fpregs_assert_state_consistent 6
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime 6
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec 6
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64 6
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;read_hpet 6
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;read_hpet;fputs 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;read_hpet;fprintf 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;read_hpet;rcall 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;set_normalized_timespec64 3
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;put_timespec64 3
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;set_normalized_timespec64 3
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;exit_to_user_mode_prepare 6
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;exit_to_user_mode_prepare;fpregs_assert_state_consistent 6
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime 6
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec 6
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64 6
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;read_hpet 6
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;read_hpet;fputs 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;read_hpet;fprintf 1
__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;__x64_sys_clock_gettime;posix_get_monotonic_timespec;ktime_get_ts64;read_hpet;rcall 1
